movieId,title,genres,rating,director,votes,budget,gross
m2188,54 (1998),['Drama'],5.9,a0160602,31550,"13,000,000",0
m2189,I Married A Strange Person (1997),['Animation'],,,,,
m2190,Why Do Fools Fall In Love? (1998),['Drama'],6.4,a0622695,3727,0,0
m2191,"Merry War, A (1997)",['Comedy'],,,,,
m2192,See the Sea (Regarde la mer) (1997),['Drama'],,,,,
m2193,Willow (1988),"['Action', 'Adventure', 'Fantasy']",7.3,a0000165,101376,"35,000,000",0
m2194,"Untouchables, The (1987)","['Action', 'Crime', 'Drama']",7.9,a0000361,283169,"25,000,000","106,240,936"
m2195,Dirty Work (1998),['Comedy'],6.5,a0756114,23693,"13,000,000",0
m2196,Knock Off (1998),['Action'],4.9,a0007139,13955,"30,000,000",0
m2197,Firelight (1997),['Drama'],,,,,
m2198,Modulations (1998),['Documentary'],,,,,
m2199,Phoenix (1998),"['Crime', 'Drama']",,,,,
m2200,Under Capricorn (1949),['Drama'],,,,,
m2201,"Paradine Case, The (1947)",['Drama'],6.6,a0000033,10159,"4,258,000",0
m2202,Lifeboat (1944),"['Drama', 'Thriller', 'War']",7.6,a0000033,26561,"1,590,000",0
m2203,Shadow of a Doubt (1943),"['Film-Noir', 'Thriller']",7.8,a0000033,59816,0,0
m2204,Saboteur (1942),['Thriller'],7.2,a0000033,23549,0,0
m2205,Mr. & Mrs. Smith (1941),['Comedy'],6.4,a0000033,9371,0,0
m2206,Suspicion (1941),"['Mystery', 'Thriller']",7.4,a0000033,32991,"1,103,000",0
m2207,Jamaica Inn (1939),['Drama'],6.4,a0000033,9185,0,0
m2208,"Lady Vanishes, The (1938)","['Comedy', 'Mystery', 'Romance', 'Thriller']",7.8,a0000033,47668,0,0
m2209,Young and Innocent (1937),"['Crime', 'Thriller']",,,,,
m2210,Sabotage (1936),['Thriller'],7.0,a0000033,15080,0,0
m2211,Secret Agent (1936),['Thriller'],6.5,a0000033,7807,0,0
m2212,"Man Who Knew Too Much, The (1934)",['Thriller'],6.8,a0000033,17098,"40,000",0
m2213,Waltzes from Vienna (1933),"['Comedy', 'Musical']",,,,,
m2214,Number Seventeen (1932),['Thriller'],,,,,
m2215,Rich and Strange (1932),"['Comedy', 'Romance']",,,,,
m2216,"Skin Game, The (1931)",['Drama'],,,,,
m2217,Elstree Calling (1930),"['Comedy', 'Musical']",,,,,
m2218,Juno and Paycock (1930),['Drama'],,,,,
m2219,Murder! (1930),"['Mystery', 'Thriller']",,,,,
m2220,"Manxman, The (1929)",['Drama'],,,,,
m2221,Blackmail (1929),['Thriller'],,,,,
m2222,Champagne (1928),['Comedy'],,,,,
m2223,"Farmer's Wife, The (1928)",['Comedy'],,,,,
m2224,Downhill (1927),['Drama'],,,,,
m2225,Easy Virtue (1927),['Drama'],,,,,
m2226,"Ring, The (1927)",['Drama'],6.2,a0000033,3181,0,0
m2227,"Lodger, The (1926)",['Thriller'],7.3,a0000033,10445,"12,000",0
m2228,"Mountain Eagle, The (1926)",['Drama'],,,,,
m2229,"Pleasure Garden, The (1925)",['Drama'],,,,,
m2230,Always Tell Your Wife (1923),['Comedy'],,,,,
m2231,Rounders (1998),"['Crime', 'Drama']",7.3,a0001093,142508,"12,000,000",0
m2232,Cube (1997),"['Sci-Fi', 'Thriller']",7.2,a0622112,213299,"365,000",0
m2233,Digging to China (1998),['Drama'],,,,,
m2234,Let's Talk About Sex (1998),['Drama'],,,,,
m2235,One Man's Hero (1999),"['Drama', 'War']",,,,,
m2236,Simon Birch (1998),['Drama'],6.9,a0425756,20496,"30,000,000",0
m2237,Without Limits (1998),['Drama'],,,,,
m2238,Seven Beauties (Pasqualino Settebellezze) (1976),"['Comedy', 'Drama']",,,,,
m2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),"['Comedy', 'Drama']",7.6,a0921631,5536,0,0
m2240,My Bodyguard (1980),['Drama'],7.1,a0082300,8674,0,0
m2241,Class (1983),['Comedy'],6.0,a0137573,9665,"7,000,000",0
m2242,"Grandview, U.S.A. (1984)",['Drama'],,,,,
m2243,Broadcast News (1987),"['Comedy', 'Drama', 'Romance']",7.2,a0000985,27264,"20,000,000","67,331,309"
m2244,"Allnighter, The (1987)","['Comedy', 'Romance']",4.3,a0389311,1086,0,0
m2245,Working Girl (1988),"['Comedy', 'Drama']",6.8,a0001566,52024,"28,000,000","103,173,635"
m2246,Stars and Bars (1988),['Comedy'],,,,,
m2247,Married to the Mob (1988),['Comedy'],6.2,a0001129,16066,"10,000,000",0
m2248,Say Anything... (1989),"['Comedy', 'Drama', 'Romance']",7.3,a0001081,83053,0,0
m2249,My Blue Heaven (1990),['Comedy'],6.3,a0006889,18813,0,0
m2250,Men Don't Leave (1990),['Drama'],,,,,
m2251,"Cabinet of Dr. Ramirez, The (1991)",['Comedy'],,,,,
m2252,Hero (1992),"['Comedy', 'Drama']",6.5,a0001241,21241,"42,000,000","66,807,345"
m2253,Toys (1992),"['Action', 'Comedy', 'Fantasy']",5.1,a0001469,30539,"43,000,000",0
m2254,Choices (1981),['Drama'],,,,,
m2255,Young Doctors in Love (1982),['Comedy'],5.5,a0005190,2950,0,0
m2256,Parasite (1982),"['Horror', 'Sci-Fi']",3.9,a0023929,2248,"800,000",0
m2257,No Small Affair (1984),"['Comedy', 'Romance']",5.5,a0770234,1982,0,0
m2258,Master Ninja I (1984),['Action'],,,,,
m2259,Blame It on Rio (1984),"['Comedy', 'Romance']",5.8,a0002045,9939,0,0
m2260,Wisdom (1986),"['Action', 'Crime']",5.8,a0000389,3073,0,0
m2261,One Crazy Summer (1986),['Comedy'],6.5,a0390822,14039,0,0
m2262,About Last Night... (1986),"['Comedy', 'Drama', 'Romance']",6.3,a0001880,14647,"8,500,000",0
m2263,"Seventh Sign, The (1988)",['Thriller'],5.9,a0776209,13522,0,0
m2264,We're No Angels (1989),['Drama'],6.2,a0001403,21763,"20,000,000",0
m2265,Nothing But Trouble (1991),"['Adventure', 'Comedy']",5.2,a0000101,22688,"40,000,000",0
m2266,"Butcher's Wife, The (1991)","['Comedy', 'Romance']",5.4,a0400958,6645,0,0
m2267,Mortal Thoughts (1991),"['Mystery', 'Thriller']",5.8,a0748928,8303,"8,000,000",0
m2268,"Few Good Men, A (1992)","['Crime', 'Drama']",7.7,a0001661,236418,"40,000,000","243,240,178"
m2269,Indecent Proposal (1993),['Drama'],6.0,a0001490,64256,"38,000,000","266,600,000"
m2270,"Century of Cinema, A (1994)",['Documentary'],,,,,
m2271,Permanent Midnight (1998),['Drama'],6.3,a0892705,6987,0,0
m2272,One True Thing (1998),['Drama'],7.0,a0002083,11350,"30,000,000",0
m2273,Rush Hour (1998),"['Action', 'Thriller']",7.0,a0711840,239734,"33,000,000","244,386,864"
m2274,Lilian's Story (1995),['Drama'],,,,,
m2275,Six-String Samurai (1998),"['Action', 'Adventure', 'Sci-Fi']",6.7,a0612812,6733,"2,000,000",0
m2276,"Soldier's Daughter Never Cries, A (1998)",['Drama'],,,,,
m2277,Somewhere in the City (1997),['Drama'],,,,,
m2278,Ronin (1998),"['Action', 'Crime', 'Thriller']",7.3,a0001239,172802,"55,000,000","70,697,479"
m2279,Urban Legend (1998),"['Horror', 'Thriller']",5.6,a0087595,60560,"14,000,000","34,455,157"
m2280,Clay Pigeons (1998),['Crime'],6.6,a0229694,10824,"8,000,000",0
m2281,Monument Ave. (1998),['Crime'],6.7,a0001130,1565,"11,000,000",0
m2282,Pecker (1998),"['Comedy', 'Drama']",6.4,a0000691,13383,"6,000,000",0
m2283,"Sheltering Sky, The (1990)",['Drama'],6.8,a0000934,11794,"25,000,000",0
m2284,Bandit Queen (1994),['Drama'],,,,,
m2285,If.... (1968),['Drama'],,,,,
m2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",['Comedy'],5.1,a0000634,1957,0,0
m2287,Them! (1954),"['Sci-Fi', 'Thriller', 'War']",7.2,a0235066,20007,0,0
m2288,"Thing, The (1982)","['Action', 'Horror', 'Sci-Fi', 'Thriller']",8.1,a0000118,372840,"15,000,000","7,821,228"
m2289,"Player, The (1992)","['Comedy', 'Drama']",7.5,a0000265,55014,"8,000,000","28,876,701"
m2290,Stardust Memories (1980),"['Comedy', 'Drama']",7.3,a0000095,21215,"10,000,000",0
m2291,Edward Scissorhands (1990),"['Drama', 'Romance']",7.9,a0000318,448824,"20,000,000","86,024,005"
m2292,Overnight Delivery (1996),['Romance'],6.1,a0089176,6258,"12,000,000",0
m2293,Shadrach (1998),['Drama'],,,,,
m2294,Antz (1998),"['Animation', ""Children's""]",6.5,a0426333,146538,"105,000,000","171,757,863"
m2295,"Impostors, The (1998)",['Comedy'],6.5,a0001804,4887,0,0
m2296,"Night at the Roxbury, A (1998)",['Comedy'],6.3,a0287198,57155,"17,000,000",0
m2297,What Dreams May Come (1998),"['Drama', 'Romance']",7.1,a0911910,102534,"85,000,000","71,485,043"
m2298,Strangeland (1998),['Thriller'],5.2,a0682239,6603,"1,100,000",0
m2299,"Battle of the Sexes, The (1959)",['Comedy'],,,,,
m2300,"Producers, The (1968)","['Comedy', 'Musical']",7.6,a0000316,50425,"941,000",0
m2301,History of the World: Part I (1981),['Comedy'],6.9,a0000316,45998,"11,000,000",0
m2302,My Cousin Vinny (1992),['Comedy'],7.6,a0528718,107797,"11,000,000","64,088,552"
m2303,Nashville (1975),"['Drama', 'Musical']",7.7,a0000265,23864,"2,200,000",0
m2304,Love Is the Devil (1998),['Drama'],6.5,a0562266,3447,0,0
m2305,Slam (1998),['Drama'],,,,,
m2306,Holy Man (1998),['Comedy'],4.9,a0378893,19049,"60,000,000",0
m2307,One Tough Cop (1998),"['Action', 'Drama']",5.2,a0000853,1156,0,0
m2308,Detroit 9000 (1973),"['Action', 'Crime']",,,,,
m2309,"Inheritors, The (Die Siebtelbauern) (1998)",['Drama'],,,,,
m2310,"Mighty, The (1998)",['Drama'],7.3,a0155093,12358,0,0
m2311,2010 (1984),"['Mystery', 'Sci-Fi']",6.8,a0001382,49732,"28,000,000",0
m2312,Children of a Lesser God (1986),['Drama'],7.2,a0354279,15044,"10,500,000",0
m2313,"Elephant Man, The (1980)",['Drama'],8.1,a0000186,221117,"5,000,000",0
m2314,Beloved (1998),['Drama'],6.0,a0001129,7067,"80,000,000",0
m2315,Bride of Chucky (1998),"['Horror', 'Thriller']",5.4,a0950553,52531,"25,000,000","18,288,000"
m2316,Practical Magic (1998),"['Drama', 'Romance']",6.3,a0001162,72987,"48,000,000","68,169,816"
m2317,"Alarmist, The (1997)",['Comedy'],,,,,
m2318,Happiness (1998),['Comedy'],7.7,a0001754,66546,"2,200,000",0
m2319,Reach the Rock (1997),['Comedy'],,,,,
m2320,Apt Pupil (1998),"['Drama', 'Thriller']",6.7,a0001741,36117,"14,000,000",0
m2321,Pleasantville (1998),['Comedy'],7.5,a0002657,121776,"40,000,000","49,789,066"
m2322,Soldier (1998),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",6.1,a0027271,51885,"60,000,000",0
m2323,"Cruise, The (1998)",['Documentary'],7.7,a0587955,1688,"139,064",0
m2324,Life Is Beautiful (La Vita è bella) (1997),"['Comedy', 'Drama']",8.6,a0000905,626866,"20,000,000","229,163,264"
m2325,Orgazmo (1997),['Comedy'],6.2,a0005295,34756,"1,000,000",0
m2326,Shattered Image (1998),"['Drama', 'Thriller']",,,,,
m2327,Tales from the Darkside: The Movie (1990),['Horror'],6.3,a0365666,15466,"3,500,000","1,396,804"
m2328,Vampires (1998),['Horror'],6.2,a0000118,53623,"20,000,000","18,010,756"
m2329,American History X (1998),['Drama'],8.5,a0443411,1038361,"7,500,000","23,875,127"
m2330,Hands on a Hard Body (1996),['Documentary'],7.6,a0082835,1821,0,0
m2331,Living Out Loud (1998),"['Comedy', 'Romance']",6.5,a0481418,4544,"12,000,000",0
m2332,Belly (1998),"['Crime', 'Drama']",6.3,a0930782,9488,"3,000,000",0
m2333,Gods and Monsters (1998),['Drama'],7.3,a0174374,29329,"3,500,000",0
m2334,"Siege, The (1998)","['Action', 'Thriller']",6.4,a0001880,68599,"70,000,000","116,672,912"
m2335,"Waterboy, The (1998)",['Comedy'],6.2,a0178997,149454,"20,000,000","185,991,646"
m2336,Elizabeth (1998),['Drama'],7.4,a0001408,93370,"30,000,000","82,150,642"
m2337,Velvet Goldmine (1998),['Drama'],7.0,a0001331,33840,0,0
m2338,I Still Know What You Did Last Summer (1998),"['Horror', 'Mystery', 'Thriller']",4.7,a0134176,68965,"25,000,000","44,000,000"
m2339,I'll Be Home For Christmas (1998),"['Comedy', 'Romance']",5.5,a0762541,9543,"30,000,000",0
m2340,Meet Joe Black (1998),['Romance'],7.2,a0000976,216031,"90,000,000","142,940,100"
m2341,Dancing at Lughnasa (1998),['Drama'],,,,,
m2342,Hard Core Logo (1996),['Comedy'],7.3,a0567680,2566,0,0
m2343,"Naked Man, The (1998)",['Drama'],,,,,
m2344,Runaway Train (1985),"['Action', 'Adventure', 'Drama', 'Thriller']",7.2,a0464846,26978,"9,000,000",0
m2345,Desert Bloom (1986),['Drama'],,,,,
m2346,"Stepford Wives, The (1975)","['Sci-Fi', 'Thriller']",6.9,a0285302,16398,0,0
m2347,"Pope of Greenwich Village, The (1984)",['Action'],6.7,a0742341,7830,"8,000,000",0
m2348,Sid and Nancy (1986),['Drama'],7.0,a0007182,29650,"4,000,000",0
m2349,Mona Lisa (1986),"['Comedy', 'Thriller']",7.3,a0001403,13249,0,0
m2350,Heart Condition (1990),['Comedy'],5.6,a0663489,3271,0,0
m2351,Nights of Cabiria (Le Notti di Cabiria) (1957),['Drama'],8.1,a0000019,43105,0,0
m2352,"Big Chill, The (1983)","['Comedy', 'Drama']",7.2,a0001410,33039,"8,000,000",0
m2353,Enemy of the State (1998),"['Action', 'Thriller']",7.3,a0001716,227683,"90,000,000","250,649,836"
m2354,"Rugrats Movie, The (1998)","['Animation', ""Children's"", 'Comedy']",5.9,a0899329,18176,"28,000,000","140,894,675"
m2355,"Bug's Life, A (1998)","['Animation', ""Children's"", 'Comedy']",7.2,a0004056,267444,"45,000,000","363,398,565"
m2356,Celebrity (1998),['Comedy'],6.3,a0000095,24307,"12,000,000",0
m2357,Central Station (Central do Brasil) (1998),['Drama'],8.0,a0758574,36571,"2,900,000",0
m2358,Savior (1998),['Drama'],7.3,a0031342,10364,"10,000,000",0
m2359,Waking Ned Devine (1998),['Comedy'],7.3,a0428600,25191,"3,000,000","43,515,982"
m2360,"Celebration, The (Festen) (1998)",['Drama'],8.0,a0899121,78716,"1,300,000",0
m2361,Pink Flamingos (1972),['Comedy'],6.1,a0000691,22060,"10,000",0
m2362,Glen or Glenda (1953),['Drama'],4.2,a0000248,8000,"20,000",0
m2363,Godzilla (Gojira) (1954),"['Action', 'Sci-Fi']",7.6,a0393094,29485,"175,000","4,673,423"
m2364,Godzilla (Gojira) (1984),"['Action', 'Sci-Fi']",6.3,a0605743,5983,"2,000,000","14,852,242"
m2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),"['Action', 'Sci-Fi']",5.9,a0599943,8771,"200,000","47,821,633"
m2366,King Kong (1933),"['Action', 'Adventure', 'Horror']",7.9,a0774325,79316,"670,000",0
m2367,King Kong (1976),"['Action', 'Adventure', 'Horror']",5.9,a0347086,29871,"24,000,000","90,614,445"
m2368,King Kong Lives (1986),"['Action', 'Adventure', 'Horror']",3.9,a1635724,5411,"10,000,000",0
m2369,Desperately Seeking Susan (1985),"['Comedy', 'Romance']",6.0,a0782384,21081,"4,500,000",0
m2370,"Emerald Forest, The (1985)","['Action', 'Adventure', 'Drama']",6.9,a0000958,9368,0,0
m2371,Fletch (1985),['Comedy'],6.9,a0006916,47874,"8,000,000","59,612,888"
m2372,Fletch Lives (1989),['Comedy'],6.2,a0006916,19809,"8,000,000",0
m2373,Red Sonja (1985),"['Action', 'Adventure']",5.1,a0281507,38785,"17,900,000",0
m2374,Gung Ho (1986),"['Comedy', 'Drama']",6.3,a0000165,11746,"18,000,000",0
m2375,"Money Pit, The (1986)",['Comedy'],6.4,a0000907,52477,"10,000,000","17,500,000"
m2376,"View to a Kill, A (1985)",['Action'],6.4,a0322515,89257,"30,000,000","152,627,960"
m2377,Lifeforce (1985),"['Horror', 'Sci-Fi']",6.2,a0001361,22675,"25,000,000",0
m2378,Police Academy (1984),['Comedy'],6.7,a0933505,114741,"4,500,000",0
m2379,Police Academy 2: Their First Assignment (1985),['Comedy'],5.8,a0797526,51646,"7,600,000","40,766,497"
m2380,Police Academy 3: Back in Training (1986),['Comedy'],5.4,a0661577,42688,0,0
m2381,Police Academy 4: Citizens on Patrol (1987),['Comedy'],5.0,a0236930,40345,0,0
m2382,Police Academy 5: Assignment: Miami Beach (1988),['Comedy'],4.7,a0002887,32746,0,0
m2383,Police Academy 6: City Under Siege (1989),['Comedy'],4.5,a0094288,28202,"12,000,000",0
m2384,Babe: Pig in the City (1998),"[""Children's"", 'Comedy']",5.7,a0004306,31682,"80,000,000","50,812,000"
m2385,Home Fries (1998),"['Comedy', 'Romance']",5.1,a0661751,8072,"15,000,000",0
m2386,Jerry Springer: Ringmaster (1998),['Drama'],,,,,
m2387,Very Bad Things (1998),"['Comedy', 'Crime']",6.4,a0000916,45058,"10,000,000",0
m2388,Steam: The Turkish Bath (Hamam) (1997),"['Drama', 'Romance']",6.8,a0654858,6342,0,0
m2389,Psycho (1998),"['Crime', 'Horror', 'Thriller']",4.6,a0001814,45936,"60,000,000","15,685,000"
m2390,Little Voice (1998),['Comedy'],6.9,a0379179,15739,0,0
m2391,"Simple Plan, A (1998)","['Crime', 'Thriller']",7.5,a0000600,63899,"17,000,000",0
m2392,Jack Frost (1998),"['Comedy', 'Drama']",5.4,a0003474,33498,"85,000,000","68,760,009"
m2393,Star Trek: Insurrection (1998),"['Action', 'Sci-Fi']",6.4,a0000408,70916,"58,000,000","119,000,000"
m2394,"Prince of Egypt, The (1998)","['Animation', 'Musical']",7.1,a0920425,119196,"70,000,000","218,613,188"
m2395,Rushmore (1998),['Comedy'],7.7,a0027572,169749,"9,000,000",0
m2396,Shakespeare in Love (1998),"['Comedy', 'Romance']",7.1,a0006960,214580,"25,000,000","289,317,794"
m2397,Mass Appeal (1984),['Drama'],,,,,
m2398,Miracle on 34th Street (1947),['Drama'],7.9,a0780833,41746,0,0
m2399,Santa Claus: The Movie (1985),"['Adventure', ""Children's"", 'Fantasy']",6.3,a0844358,11866,"50,000,000",0
m2400,Prancer (1989),"[""Children's"", 'Drama']",6.4,a0359386,4725,0,0
m2401,Pale Rider (1985),['Western'],7.3,a0000142,53257,"6,900,000",0
m2402,Rambo: First Blood Part II (1985),"['Action', 'War']",6.5,a0181902,155222,"44,000,000","300,400,432"
m2403,First Blood (1982),['Action'],7.7,a0467646,227383,"15,000,000","125,212,904"
m2404,Rambo III (1988),"['Action', 'War']",5.8,a0611683,122274,"63,000,000","189,015,611"
m2405,"Jewel of the Nile, The (1985)","['Action', 'Adventure', 'Comedy', 'Romance']",6.2,a0853546,51063,"25,000,000","96,773,200"
m2406,Romancing the Stone (1984),"['Action', 'Adventure', 'Comedy', 'Romance']",6.9,a0000709,83277,"10,000,000","115,078,260"
m2407,Cocoon (1985),"['Comedy', 'Sci-Fi']",6.7,a0000165,57502,"17,500,000","85,313,124"
m2408,Cocoon: The Return (1988),"['Comedy', 'Sci-Fi']",5.5,a0677951,15336,"17,500,000","25,024,919"
m2409,Rocky II (1979),"['Action', 'Drama']",7.3,a0000230,192783,"7,000,000","200,182,160"
m2410,Rocky III (1982),"['Action', 'Drama']",6.8,a0000230,175227,"17,000,000","270,000,000"
m2411,Rocky IV (1985),"['Action', 'Drama']",6.9,a0000230,188153,"30,000,000","300,400,000"
m2412,Rocky V (1990),"['Action', 'Drama']",5.3,a0000814,127538,"42,000,000","119,946,358"
m2413,Clue (1985),"['Comedy', 'Mystery']",7.3,a0528718,84903,"15,000,000",0
m2414,Young Sherlock Holmes (1985),"['Action', 'Adventure', 'Mystery']",6.8,a0001469,19535,"18,000,000",0
m2415,Violets Are Blue... (1986),"['Drama', 'Romance']",6.0,a0279926,877,"10,000,000",0
m2416,Back to School (1986),['Comedy'],6.7,a0582635,28310,"11,000,000",0
m2417,Heartburn (1986),"['Comedy', 'Drama']",6.1,a0001566,9710,"20,000,000",0
m2418,Nothing in Common (1986),['Comedy'],5.9,a0005190,6483,0,0
m2419,Extremities (1986),"['Drama', 'Thriller']",6.3,a0950001,3430,0,0
m2420,"Karate Kid, The (1984)",['Drama'],7.3,a0000814,199082,"8,000,000",0
m2421,"Karate Kid, Part II, The (1986)","['Action', 'Adventure', 'Drama']",6.1,a0000814,79873,0,0
m2422,"Karate Kid III, The (1989)","['Action', 'Adventure', 'Drama']",5.3,a0000814,54547,0,0
m2423,Christmas Vacation (1989),['Comedy'],7.6,a0154819,161823,"27,000,000",0
m2424,You've Got Mail (1998),"['Comedy', 'Romance']",6.7,a0001188,196188,"65,000,000","250,821,495"
m2425,"General, The (1998)",['Crime'],7.3,a0000958,8195,0,0
m2426,"Theory of Flight, The (1998)","['Comedy', 'Drama', 'Romance']",,,,,
m2427,"Thin Red Line, The (1998)","['Action', 'Drama', 'War']",7.6,a0000517,173338,"52,000,000","98,126,565"
m2428,"Faculty, The (1998)","['Horror', 'Sci-Fi']",6.5,a0001675,111347,"15,000,000",0
m2429,Mighty Joe Young (1998),"['Adventure', ""Children's"", 'Drama']",5.6,a0881038,27734,"90,000,000",0
m2430,Mighty Joe Young (1949),"['Adventure', ""Children's"", 'Drama']",7.0,a0774325,4739,"1,800,000",0
m2431,Patch Adams (1998),"['Comedy', 'Drama']",6.8,a0001723,105732,"90,000,000","202,292,902"
m2432,Stepmom (1998),['Drama'],6.8,a0001060,61270,"50,000,000","68,573,131"
m2433,"Civil Action, A (1998)",['Drama'],6.6,a0001873,27536,"75,000,000",0
m2434,Down in the Delta (1998),['Drama'],,,,,
m2435,Hurlyburly (1998),['Drama'],5.9,a0237292,9771,"15,000,000",0
m2436,Tea with Mussolini (1999),['Comedy'],6.9,a0001874,11217,"12,000,000",0
m2437,Wilde (1997),['Drama'],,,,,
m2438,Outside Ozona (1998),"['Drama', 'Thriller']",,,,,
m2439,Affliction (1997),['Drama'],7.0,a0001707,15284,"6,000,000",0
m2440,Another Day in Paradise (1998),['Drama'],,,,,
m2441,"Hi-Lo Country, The (1998)","['Drama', 'Western']",,,,,
m2442,Hilary and Jackie (1998),['Drama'],7.3,a0875793,9776,"7,000,000",0
m2443,Playing by Heart (1998),"['Drama', 'Romance']",7.0,a0141033,18654,"14,000,000",0
m2444,24 7: Twenty Four Seven (1997),"['Comedy', 'Drama']",,,,,
m2445,At First Sight (1999),['Drama'],6.0,a0005563,13024,"60,000,000",0
m2446,In Dreams (1999),['Thriller'],5.5,a0001403,12300,"30,000,000",0
m2447,Varsity Blues (1999),"['Comedy', 'Drama']",6.5,a0005367,41837,"16,000,000",0
m2448,Virus (1999),"['Horror', 'Sci-Fi']",5.0,a0116497,26618,"75,000,000","30,626,690"
m2449,"Garbage Pail Kids Movie, The (1987)","['Adventure', ""Children's""]",,,,,
m2450,Howard the Duck (1986),"['Adventure', ""Children's"", 'Sci-Fi']",4.7,a0404754,43361,"35,000,000","37,962,774"
m2451,"Gate, The (1987)",['Horror'],6.1,a0847749,15468,"2,500,000",0
m2452,"Gate II: Trespassers, The (1990)",['Horror'],,,,,
m2453,"Boy Who Could Fly, The (1986)","['Drama', 'Fantasy']",6.6,a0145309,5471,0,0
m2454,"Fly, The (1958)","['Horror', 'Sci-Fi']",7.1,a0627087,20883,"700,000",0
m2455,"Fly, The (1986)","['Horror', 'Sci-Fi']",7.6,a0000343,160362,"15,000,000","20,172,594"
m2456,"Fly II, The (1989)","['Horror', 'Sci-Fi']",5.1,a0906901,21353,0,"38,903,179"
m2457,Running Scared (1986),"['Action', 'Comedy']",6.6,a0001382,11415,0,0
m2458,Armed and Dangerous (1986),"['Comedy', 'Crime']",5.7,a0504495,10705,"12,000,000",0
m2459,"Texas Chainsaw Massacre, The (1974)",['Horror'],7.5,a0001361,138077,"300,000",0
m2460,"Texas Chainsaw Massacre 2, The (1986)",['Horror'],5.6,a0001361,28147,"4,700,000","5,806"
m2461,Leatherface: Texas Chainsaw Massacre III (1990),['Horror'],,,,,
m2462,"Return of the Texas Chainsaw Massacre, The (1994)",['Horror'],3.3,a0377066,20169,"600,000",0
m2463,Ruthless People (1986),['Comedy'],6.9,a0958387,25881,"13,000,000",0
m2464,Trick or Treat (1986),['Horror'],,,,,
m2465,Deadly Friend (1986),['Horror'],5.6,a0000127,6731,0,0
m2466,Belizaire the Cajun (1986),['Drama'],,,,,
m2467,"Name of the Rose, The (1986)",['Mystery'],7.7,a0000269,102355,"30,000,000,000","77,200,000"
m2468,Jumpin' Jack Flash (1986),"['Action', 'Comedy', 'Romance', 'Thriller']",6.0,a0001508,18271,0,0
m2469,Peggy Sue Got Married (1986),"['Comedy', 'Romance']",6.4,a0000338,33210,"18,000,000",0
m2470,Crocodile Dundee (1986),"['Adventure', 'Comedy']",6.6,a0265363,92984,"8,800,000","360,000,000"
m2471,Crocodile Dundee II (1988),"['Adventure', 'Comedy']",5.7,a0180257,53515,"14,000,000","130,268,000"
m2472,Tough Guys (1986),['Comedy'],6.3,a0437596,6613,"10,000,000",0
m2473,Soul Man (1986),['Comedy'],5.3,a0591171,7648,0,0
m2474,"Color of Money, The (1986)",['Drama'],7.0,a0000217,75200,"13,800,000",0
m2475,52 Pick-Up (1986),"['Action', 'Mystery', 'Thriller']",6.4,a0001239,5115,0,0
m2476,Heartbreak Ridge (1986),"['Action', 'War']",6.9,a0000142,39827,"15,000,000",0
m2477,Firewalker (1986),['Adventure'],5.2,a0496746,6117,"8,000,000",0
m2478,Three Amigos! (1986),"['Comedy', 'Western']",6.5,a0000484,68562,"25,000,000",0
m2479,Gloria (1999),"['Drama', 'Thriller']",,,,,
m2480,Dry Cleaning (Nettoyage à sec) (1997),['Drama'],,,,,
m2481,My Name Is Joe (1998),"['Drama', 'Romance']",7.5,a0516360,7778,0,0
m2482,Still Crazy (1998),"['Comedy', 'Romance']",7.1,a0001270,7702,0,0
m2483,"Day of the Beast, The (El Día de la bestia) (1995)","['Comedy', 'Horror', 'Thriller']",7.4,a0407067,17785,"2,100,000",0
m2484,Tinseltown (1998),['Comedy'],,,,,
m2485,She's All That (1999),"['Comedy', 'Romance']",5.9,a0410769,84880,"10,000,000","103,166,989"
m2486,24-hour Woman (1998),['Drama'],,,,,
m2487,"Blood, Guts, Bullets and Octane (1998)","['Action', 'Comedy']",,,,,
m2488,Peeping Tom (1960),"['Drama', 'Horror', 'Thriller']",7.7,a0003836,31490,"135,000",0
m2489,Spanish Fly (1998),['Drama'],,,,,
m2490,Payback (1999),"['Action', 'Thriller']",7.1,a0001338,131791,"90,000,000","161,626,121"
m2491,Simply Irresistible (1999),"['Comedy', 'Romance']",5.3,a0850516,13314,"6,000,000",0
m2492,20 Dates (1998),['Comedy'],5.4,a0075483,1656,"60,000",0
m2493,"Harmonists, The (1997)",['Drama'],7.1,a0005917,3213,0,0
m2494,"Last Days, The (1998)",['Documentary'],7.6,a0002224,1822,0,0
m2495,"Fantastic Planet, The (La Planète sauvage) (1973)","['Animation', 'Sci-Fi']",7.8,a0482537,25587,0,0
m2496,Blast from the Past (1999),"['Comedy', 'Romance']",6.6,a0933505,59686,"35,000,000","40,246,517"
m2497,Message in a Bottle (1999),['Romance'],6.3,a0001502,35919,"63,000,000","118,880,016"
m2498,My Favorite Martian (1999),"['Comedy', 'Sci-Fi']",5.1,a0677953,12853,"65,000,000",0
m2499,God Said 'Ha!' (1998),['Comedy'],,,,,
m2500,Jawbreaker (1999),['Comedy'],5.7,a0825434,24395,"3,500,000",0
